,match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5
0,1080605,183,214,6.669285714285712,329.75,410.08333333333337,2.791666666666667,3.0,4.083333333333334,5.666666666666666,0.125,15.0,10.333333333333332,21.875,49.983333333333334,6.73958465145965,353.375,440.0,1.9583333333333335,2.708333333333333,4.0,3.9583333333333335,0.125,19.958333333333336,8.375,18.333333333333336,42.675,W,0.6635514018691588,0.7717391304347826,1.0289855072463767,1.3271028037383177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080581,175,30,6.717504578754578,200.41666666666669,294.08333333333337,2.666666666666667,3.875,5.166666666666666,5.083333333333334,1.0,17.458333333333336,13.5,21.875,37.62916666666666,7.031027930402933,391.95833333333337,484.6666666666667,5.458333333333334,5.958333333333334,6.625,8.25,1.0,18.083333333333332,13.958333333333332,26.958333333333336,57.141666666666666,D,1.1059190031152648,1.0289855072463767,1.8007246376811594,0.4423676012461059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080580,96,16,6.546532738095237,268.04166666666663,360.95833333333337,3.25,2.666666666666667,4.833333333333334,5.875,0.125,21.166666666666664,11.041666666666668,22.375,45.04166666666667,6.5738988095238104,208.5,297.3333333333333,3.0416666666666665,2.791666666666667,3.041666666666667,4.75,1.0,16.708333333333336,11.833333333333332,18.5,36.854166666666664,W,0.4423676012461059,2.3152173913043477,0.5144927536231884,0.8847352024922118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080603,13,259,7.08627747252747,500.20833333333337,590.375,4.916666666666666,4.875,5.0,5.708333333333334,1.0,18.208333333333336,9.958333333333332,22.5,56.53750000000001,6.751547619047621,320.45833333333337,411.20833333333337,2.0416666666666665,4.125,5.916666666666666,3.583333333333333,0.16666666666666666,17.875,11.75,19.5,47.5125,W,1.7694704049844237,1.286231884057971,0.5144927536231884,0.6635514018691588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080577,167,31,7.093184523809523,488.3333333333333,576.8333333333333,4.666666666666666,6.083333333333334,6.416666666666666,5.791666666666666,0.125,18.625,9.25,21.0,63.912499999999994,6.975460164835164,389.25,475.79166666666663,3.0,6.0,5.791666666666666,5.75,1.0,22.333333333333336,10.958333333333332,19.375,55.825,D,1.9906542056074767,0.5144927536231884,1.286231884057971,0.4423676012461059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080609,162,29,6.963335622710622,310.16666666666663,402.75,4.333333333333334,4.333333333333334,6.625,6.708333333333334,1.0,22.291666666666664,12.125,23.375,52.725,6.6973214285714295,317.125,394.79166666666663,4.666666666666666,2.791666666666667,7.416666666666666,3.833333333333333,1.0,16.875,11.208333333333332,21.083333333333336,47.3625,L,1.0555555555555556,0.7835051546391752,1.0446735395189002,1.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080578,21,27,6.736263736263736,365.45833333333337,457.875,2.75,2.333333333333333,3.7916666666666665,4.458333333333334,1.0,24.625,12.666666666666668,21.916666666666664,51.599999999999994,6.743942307692308,260.91666666666663,356.5,2.708333333333333,4.333333333333333,3.833333333333333,3.5,1.0,20.166666666666664,15.625,19.875,43.733333333333334,L,0.6416666666666666,1.3095238095238095,1.3095238095238095,1.0694444444444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080579,18,184,6.791964285714286,423.75,511.95833333333337,4.166666666666666,5.666666666666666,6.625,4.125,1.0,16.541666666666668,11.041666666666668,20.75,57.270833333333336,6.632112637362637,258.5,358.45,2.35,1.7,4.1,3.7,1.0,15.85,9.5,22.1,38.465,W,0.6499999999999999,0.5252525252525253,1.0,1.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080576,26,32,7.136250000000002,535.1,627.2,7.25,8.35,5.25,7.0,0.1,17.95,9.1,22.8,62.785,6.975416666666666,443.375,519.25,4.208333333333334,6.0,7.208333333333334,6.291666666666666,1.0,18.333333333333336,11.958333333333332,20.833333333333336,56.358333333333334,D,2.8902439024390243,0.7899999999999999,1.3166666666666667,0.8563685636856367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080584,183,30,6.789821428571427,332.375,409.875,3.25,3.875,4.125,5.5,0.125,14.25,10.25,20.0,49.35,7.0178021978022,406.875,495.5,5.75,6.25,6.375,8.25,1.0,17.75,13.5,25.125,58.7375,D,1.4634146341463414,0.8,1.6,0.4878048780487805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080598,259,27,6.713035714285715,336.375,429.0,2.125,4.25,5.875,3.875,0.125,18.875,11.625,18.75,47.7875,6.754835164835165,250.625,343.0,2.5,4.125,3.5,3.75,1.0,20.125,15.125,21.125,42.650000000000006,D,0.6585365853658536,1.8225,1.215,0.823170731707317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080592,14,162,6.60389423076923,301.0,408.25,4.0,3.125,4.0,4.625,1.0,16.625,11.625,23.375,44.349999999999994,6.884972527472527,304.375,399.125,3.875,4.0,6.75,6.625,1.0,20.375,11.875,24.625,52.2,W,0.823170731707317,0.2025,1.215,0.823170731707317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080590,214,96,6.653329691142188,355.75,441.875,1.875,2.875,4.25,3.875,0.125,20.5,9.25,17.625,43.5625,6.638201694139194,284.0,375.25,3.5,3.125,4.75,5.625,0.125,20.625,10.875,21.5,46.425000000000004,L,0.49390243902439024,1.62,0.6075,1.1524390243902438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080586,184,31,6.647886446886446,246.83333333333334,345.3666666666667,2.2666666666666666,1.7,4.1,3.866666666666667,1.0,15.266666666666666,9.666666666666668,21.6,37.623333333333335,6.974567307692308,356.25,444.5,2.625,5.5,5.125,5.375,0.25,22.5,10.75,19.0,51.737500000000004,W,0.6585365853658536,0.486,1.215,0.49390243902439024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080582,13,21,7.091009615384614,498.625,587.875,4.75,5.125,5.25,5.5,1.0,18.125,9.5,21.875,56.087500000000006,6.705989010989011,372.375,463.5,2.375,2.375,4.125,4.25,1.0,24.25,13.0,22.25,53.55,D,1.8109756097560974,1.4175,0.81,0.823170731707317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080600,29,16,6.752767857142858,306.5,386.75,4.5,2.875,7.375,4.125,1.0,17.25,11.5,21.375,47.06249999999999,6.5408928571428575,224.125,313.5,3.625,2.625,3.25,4.75,1.0,15.625,11.875,18.875,38.6375,W,0.6585365853658536,1.62,0.405,0.9878048780487805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080594,26,175,7.008214285714288,520.9333333333333,617.7,6.5,6.933333333333334,4.833333333333334,6.333333333333334,0.1,18.866666666666667,10.433333333333334,23.3,62.19333333333333,6.711820054945055,192.25,285.375,2.5,3.875,5.0,5.125,1.0,17.125,13.5,22.0,36.849999999999994,W,2.0232558139534884,0.5576923076923076,0.6274038461538461,0.5058139534883721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080596,167,18,7.043839285714284,492.5,582.0,4.75,6.25,6.125,6.625,0.125,18.625,9.125,20.625,64.3125,6.836428571428572,430.25,518.375,4.875,6.625,6.75,4.375,1.0,15.875,10.875,20.75,57.8,D,1.6793893129770994,0.6285714285714286,0.8380952380952381,0.6717557251908397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080588,15,32,6.9712499999999995,471.0,551.875,4.5,6.0,6.75,6.75,1.0,17.375,9.875,21.375,57.0625,7.021277472527471,418.375,495.625,3.75,5.375,6.875,5.75,1.0,19.5,13.0,22.125,53.5,W,1.5170454545454544,0.6297169811320754,1.0495283018867925,0.6742424242424242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080612,16,13,6.534517857142858,227.6,317.1,3.775,2.625,3.375,4.55,1.0,15.575,11.9,18.4,38.9875,7.094881868131866,515.275,605.575,4.45,5.275,5.0,5.675,1.0,17.275,9.125,22.3,58.4375,L,0.6617647058823529,1.910377358490566,1.6981132075471697,0.33088235294117646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080613,30,14,6.997685439560441,406.925,496.2,5.625,6.025,6.525,7.85,1.0,18.25,13.725,25.225,58.705,6.625151098901098,299.775,406.625,4.125,3.175,4.325,5.025,1.0,16.775,11.525,22.25,44.089999999999996,D,0.8302919708029197,0.20681818181818182,0.6204545454545455,2.158759124087591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080615,175,167,6.693009615384616,193.1,288.125,2.4,3.6,4.8,4.775,1.0,17.3,13.5,21.025,36.0475,7.001517857142856,486.5,577.2,4.6,5.85,6.15,6.825,0.125,18.825,9.45,21.2,63.762499999999996,L,0.9963503649635037,1.0340909090909092,1.8613636363636366,0.8302919708029197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080606,32,184,6.949843406593406,425.975,502.85,3.875,5.4,6.775,6.025,1.0,19.5,13.325,23.4,53.855000000000004,6.645659340659339,243.58333333333334,342.25,2.25,1.75,4.083333333333334,3.666666666666667,1.0,15.0,10.166666666666668,21.166666666666664,37.49166666666667,D,1.3284671532846715,0.8272727272727273,0.27575757575757576,1.9927007299270074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080614,27,214,6.755568681318682,254.55,346.9,2.775,4.0,3.5,3.5,1.0,19.5,15.425,21.175,43.010000000000005,6.622202443389941,357.575,443.175,1.75,2.8,4.45,4.05,0.1,20.275,9.875,18.625,44.2575,W,1.1624087591240877,1.6545454545454545,1.0340909090909092,1.9927007299270074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080608,21,183,6.725439560439561,345.75,437.625,2.525,2.575,4.1,4.225,1.0,23.725,13.0,21.7,50.56999999999999,6.771571428571427,316.95,396.15,3.225,3.5,3.95,5.6,0.125,15.1,10.4,19.775,47.86,W,0.49817518248175185,1.240909090909091,0.6204545454545455,1.3284671532846715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080602,162,26,6.876067307692308,316.475,411.275,4.375,4.4,6.825,6.85,1.0,20.05,11.65,24.45,53.135,6.988482142857145,520.35,617.325,6.625,6.725,5.125,6.0,0.1,18.575,10.475,22.675,62.25999999999999,L,0.851063829787234,0.8347826086956521,1.5026086956521738,1.0893617021276596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080604,31,29,6.940817307692307,365.65,455.925,3.4,5.8,4.925,5.85,0.2,20.7,11.225,19.375,53.05500000000001,6.798232142857145,323.575,403.425,4.8,2.95,7.325,4.325,1.0,17.375,11.325,21.425,48.74999999999999,W,1.0174825174825175,0.611344537815126,1.01890756302521,1.526223776223776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080610,18,15,6.833678571428571,409.5,498.05,4.675,6.325,6.525,4.45,1.0,17.4,10.9,21.2,55.912499999999994,7.027303571428571,458.475,539.7,4.55,5.95,6.5,6.5,1.0,17.575,9.725,20.475,55.7175,L,1.013793103448276,0.6176470588235294,1.2352941176470589,1.013793103448276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080611,96,259,6.707417124542125,294.425,387.525,3.55,3.425,4.65,5.95,0.1,20.025,10.6,21.525,47.14,6.758416666666667,336.15,429.325,2.15,4.425,5.525,4.225,0.125,18.6,11.875,18.35,48.575,W,0.6827586206896551,1.8409090909090908,0.8181818181818181,1.0241379310344827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080627,29,96,6.7614285714285725,327.2,405.3,5.0,2.9,7.2,4.7,1.0,15.8,11.4,21.3,49.16,6.743847069597069,291.4,384.70000000000005,3.5,3.5,5.0,5.800000000000001,0.1,20.1,10.2,22.1,46.81,D,0.6756756756756757,1.3114754098360657,0.819672131147541,0.9459459459459459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080623,167,21,7.04042857142857,503.1,591.3,5.1,6.1,6.0,7.0,0.1,17.799999999999997,9.4,20.5,64.91,6.797774725274726,338.6,430.0,2.5,2.5999999999999996,4.2,4.1,1.0,23.6,12.4,21.4,49.39,D,1.4864864864864866,0.6557377049180328,0.6557377049180328,0.6756756756756757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080617,183,16,6.771142857142856,332.9,412.8,3.7,3.5,4.4,6.0,0.1,15.3,9.9,20.3,49.28,6.489928571428573,221.6,310.29999999999995,3.4,2.4,3.1,4.0,1.0,15.799999999999999,11.7,18.5,37.89,L,1.2162162162162162,0.6557377049180328,0.3278688524590164,0.9459459459459459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080618,184,162,6.732742673992672,231.625,327.83333333333337,2.208333333333333,1.75,4.208333333333334,3.375,1.0,15.333333333333332,10.125,20.041666666666664,36.12083333333334,6.861763736263736,312.9,409.70000000000005,4.0,4.5,6.2,6.4,1.0,20.700000000000003,11.8,25.2,51.769999999999996,W,0.7882882882882883,0.5464480874316939,1.1475409836065573,1.0810810810810811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080619,15,31,7.084142857142856,445.7,527.1,4.3,6.1,6.1,6.2,1.0,18.4,10.2,21.2,54.56,6.970868131868131,363.5,452.3,3.8,5.8,4.8,5.9,0.2,20.1,11.6,18.3,52.83,W,1.7558441558441558,0.48749999999999993,1.1375,0.6753246753246753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080616,13,30,7.112769230769229,509.79999999999995,600.0,4.1,5.4,5.7,6.0,1.0,17.200000000000003,9.5,21.8,58.940000000000005,6.985549450549453,411.1,500.0,5.8,5.9,6.800000000000001,7.800000000000001,1.0,17.1,13.399999999999999,26.4,59.559999999999995,D,1.4528301886792454,1.1484374999999998,1.3125,0.39622641509433965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080636,214,18,6.593163752913751,350.1,438.1,1.8,2.7,4.4,3.8,0.1,19.4,9.8,18.6,44.3,6.7940000000000005,407.3,495.20000000000005,4.3,5.6,6.3,4.5,1.0,18.5,11.0,21.299999999999997,55.25,W,0.39749999999999996,1.643410852713178,0.821705426356589,0.6625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080621,26,27,7.0222321428571455,513.9166666666666,612.9583333333333,6.208333333333334,7.125,5.125,5.666666666666666,0.08333333333333333,18.875,9.875,22.791666666666664,62.08333333333333,6.790637362637362,266.6,360.5,3.2,3.5,4.7,3.9,1.0,18.9,15.0,20.8,44.18000000000001,W,1.821875,0.6162790697674418,0.9860465116279069,0.6625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080625,259,32,6.723952380952381,338.6,431.0,2.4,4.5,5.4,4.2,0.1,18.0,12.2,19.0,49.050000000000004,6.951593406593406,440.5,516.7,5.4,5.9,6.9,7.199999999999999,1.0,18.5,13.3,23.5,55.63,L,0.5142857142857143,1.483969465648855,0.8244274809160305,1.0285714285714287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080639,14,175,6.66732967032967,288.6,394.4,3.8,3.0,4.300000000000001,4.6,1.0,17.0,12.3,22.0,43.53,6.624170329670331,196.2,288.2,2.3,3.3,5.1,4.4,1.0,16.700000000000003,13.8,20.6,35.739999999999995,L,1.0319526627218936,0.32537313432835824,0.6507462686567165,0.6449704142011834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080633,32,13,6.973375457875457,463.06666666666666,538.6833333333334,5.15,5.75,6.75,6.8,1.0,18.25,13.433333333333334,23.35,56.425,7.088656593406592,495.4,588.2166666666667,4.15,5.166666666666666,6.033333333333333,6.033333333333333,1.0,17.8,9.666666666666668,21.583333333333336,58.07333333333334,D,1.035294117647059,0.6470588235294118,1.9411764705882353,0.38823529411764707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080638,18,26,6.765083333333333,419.7166666666667,507.65,4.666666666666667,5.816666666666666,6.316666666666666,5.133333333333333,1.0,17.183333333333334,11.433333333333334,21.85,56.58333333333333,7.084178571428573,502.0666666666666,602.8333333333333,5.783333333333333,8.0,5.5,5.766666666666667,0.08333333333333333,19.0,10.4,22.616666666666667,61.33333333333333,D,0.7789473684210526,0.8102189781021898,1.7554744525547443,1.0818713450292399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080631,31,259,6.894618131868131,363.76666666666665,452.08333333333337,3.4833333333333334,5.333333333333334,4.5,5.716666666666667,0.16666666666666666,20.316666666666666,12.0,17.96666666666667,51.608333333333334,6.683650793650795,339.95,431.7166666666667,2.416666666666667,4.283333333333333,5.083333333333334,4.016666666666667,0.1,17.9,11.866666666666667,19.233333333333334,48.19166666666667,D,1.0385964912280703,0.48613138686131385,0.8102189781021898,1.168421052631579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080629,162,167,6.840767399267399,321.8,419.55,3.9166666666666665,4.6,6.25,6.466666666666667,1.0,19.733333333333334,11.983333333333334,25.083333333333336,52.92666666666666,7.0351309523809515,504.6,592.2666666666667,5.25,6.166666666666666,6.35,6.966666666666667,0.1,17.6,9.283333333333333,20.46666666666667,65.06833333333333,L,0.9087719298245613,1.2963503649635038,2.1065693430656935,0.6491228070175439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080650,27,14,6.751794871794871,267.1333333333333,362.51666666666665,3.05,3.916666666666667,4.616666666666667,3.8166666666666664,1.0,17.983333333333334,14.7,20.666666666666664,43.93666666666667,6.625191391941391,294.7833333333333,403.06666666666666,3.466666666666667,2.8666666666666667,4.183333333333334,4.616666666666667,1.0,16.766666666666666,12.066666666666666,22.416666666666664,44.565,W,1.0385964912280703,1.2963503649635038,0.6481751824817519,1.8175438596491227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080644,16,214,6.518654761904763,220.25,307.6166666666667,3.583333333333333,2.5666666666666664,2.85,3.866666666666667,1.0,15.933333333333334,12.05,18.6,37.67333333333333,6.608424159174158,339.9,428.3,1.6333333333333333,2.65,4.366666666666667,3.583333333333333,0.08333333333333333,18.833333333333336,9.966666666666667,18.35,43.48833333333333,W,0.6491228070175439,2.1065693430656935,0.8102189781021898,1.687719298245614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080641,96,183,6.727252594627594,289.35,382.8833333333333,3.45,3.533333333333333,5.183333333333334,5.766666666666667,0.08333333333333333,19.78333333333333,10.183333333333334,22.03333333333333,46.52,6.744154761904761,341.95,421.48333333333335,3.7666666666666666,3.75,4.866666666666667,6.483333333333333,0.1,15.2,10.333333333333332,19.983333333333334,50.903333333333336,L,0.9087719298245613,1.6204379562043796,0.48613138686131385,1.2982456140350878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080647,30,29,6.962348901098903,406.4666666666667,498.7166666666667,5.216666666666667,5.666666666666666,6.983333333333334,7.366666666666667,1.0,17.183333333333334,13.716666666666667,26.05,58.92999999999999,6.735726190476192,333.66666666666663,412.83333333333337,4.616666666666667,2.8666666666666667,6.916666666666667,4.833333333333334,1.0,15.966666666666669,11.366666666666667,21.25,49.75999999999999,W,0.7887640449438202,0.32957746478873245,0.823943661971831,1.4460674157303373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080635,21,15,6.803369963369964,324.93333333333334,415.33333333333337,2.35,2.65,4.016666666666667,4.0,1.0,23.0,12.566666666666666,21.2,47.728333333333325,7.135976190476191,458.35,538.8166666666667,4.5,6.316666666666666,6.1,5.95,1.0,19.2,9.933333333333334,20.85,55.013333333333335,L,0.6519337016574586,0.9833333333333333,1.3111111111111111,0.7823204419889503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080653,175,184,6.658434065934067,200.26666666666665,293.3666666666667,2.316666666666667,3.45,4.883333333333333,4.5,1.0,16.733333333333334,13.383333333333333,20.033333333333335,35.905,6.738804945054944,230.51785714285714,328.0357142857143,2.053571428571429,2.071428571428571,4.339285714285714,3.375,1.0,15.857142857142858,10.125,19.44642857142857,36.2625,W,0.7889502762430939,1.477241379310345,0.20517241379310347,1.4792817679558012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080659,184,167,6.684340659340659,246.04285714285714,343.1857142857143,2.0285714285714285,2.1714285714285713,4.114285714285714,3.4,1.0,15.357142857142858,10.4,19.271428571428572,38.11,7.021249999999998,493.5,582.6666666666667,4.916666666666666,6.0,6.333333333333334,7.083333333333334,0.08333333333333333,17.333333333333336,9.666666666666666,21.416666666666664,65.14999999999999,L,0.9266409266409266,0.7093596059113301,2.0689655172413794,0.6486486486486486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080620,14,21,6.635215201465201,294.6666666666667,406.16666666666663,3.666666666666667,2.8333333333333335,4.083333333333334,4.75,1.0,16.75,12.416666666666668,22.666666666666664,45.71666666666667,6.7861767399267405,327.6666666666667,418.08333333333337,2.5,2.5,4.166666666666667,3.75,1.0,22.416666666666664,12.666666666666668,20.5,47.10833333333333,D,0.9758064516129032,0.5487528344671202,0.6859410430839002,0.6505376344086021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080628,259,162,6.6896077533577545,329.66666666666663,422.25,2.25,4.083333333333333,4.916666666666667,3.916666666666667,0.08333333333333333,17.583333333333336,11.916666666666668,19.166666666666668,47.08333333333333,6.819148351648353,307.75,406.75,3.833333333333333,4.333333333333334,6.083333333333334,6.083333333333333,1.0,20.083333333333336,11.833333333333332,25.0,51.483333333333334,W,0.5421146953405018,1.6462585034013606,1.2346938775510206,1.1926523297491038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080665,214,175,6.594193237318235,348.75,434.58333333333337,1.8333333333333335,3.0,4.5,3.916666666666667,0.08333333333333333,18.333333333333336,9.916666666666668,18.333333333333336,44.608333333333334,6.726053113553114,210.08333333333334,303.41666666666663,2.3333333333333335,3.666666666666667,5.166666666666667,4.5,1.0,16.166666666666668,13.166666666666666,20.666666666666668,36.983333333333334,D,0.5421146953405018,1.5090702947845804,0.8231292517006803,0.6505376344086021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080622,26,16,7.079533751962325,507.3285714285714,609.9285714285714,5.7,7.714285714285714,5.714285714285714,5.885714285714286,0.07142857142857142,19.142857142857142,10.4,23.485714285714288,61.87142857142857,6.600540293040295,222.83333333333334,309.3333333333333,3.583333333333333,2.666666666666667,2.833333333333333,3.75,1.0,15.666666666666668,11.916666666666668,18.75,37.53333333333333,W,2.2118279569892474,0.6585034013605443,0.5487528344671202,0.8673835125448028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080662,15,30,7.138214285714286,466.66666666666663,548.0,4.5,6.083333333333333,6.0,5.75,1.0,18.25,9.75,21.333333333333336,55.275000000000006,6.939505494505496,418.0833333333333,509.75,5.166666666666666,5.666666666666666,6.583333333333334,7.0,1.0,16.75,13.666666666666668,26.0,59.73333333333333,W,1.913265306122449,0.40584415584415584,1.2175324675324675,0.42517006802721086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1080630,27,96,6.776071428571429,262.5,361.3333333333333,2.75,3.8333333333333335,4.666666666666667,3.8333333333333335,1.0,17.75,14.333333333333332,21.0,44.0,6.732074938949939,286.58333333333337,380.9166666666667,3.25,3.75,5.166666666666667,5.416666666666666,0.08333333333333333,20.25,10.75,22.583333333333336,46.75833333333334,L,1.0606060606060608,1.2193548387096773,0.8129032258064516,0.8484848484848485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
