,match_id,date_string,home_team_id,away_team_id,half_time_score,full_time_score,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,half_time_score_home,half_time_score_away,full_time_score_home,full_time_score_away,result_home
0,829645,2014-11-29 15:00:00,26,96,0 : 0,1 : 0,7.23692307692308,342,444,6,3,7,5,0,21,11,24,47.7,6.56642857142857,372,483,5,4,4,5,0,17,9,23,52.3,0,0,1,0,1.0
0,829623,2014-11-29 15:00:00,184,24,0 : 1,1 : 1,6.79428571428571,330,433,3,4,4,1,0,19,8,33,46.9,6.79857142857143,394,496,9,7,2,5,0,14,8,24,53.1,0,1,1,1,0.0
0,829677,2014-11-29 15:00:00,29,23,0 : 0,1 : 0,7.07538461538461,270,367,3,3,6,6,0,19,9,29,47.5,6.40714285714286,311,414,0,1,6,2,0,21,16,24,52.5,0,0,1,0,1.0
0,829653,2014-11-29 15:00:00,171,14,2 : 1,3 : 2,7.30928571428572,289,390,14,6,13,11,0,22,8,13,59.0,6.93285714285714,184,268,4,5,10,5,0,15,17,24,41.0,2,1,3,2,1.0
0,829661,2014-11-29 17:30:00,16,15,0 : 0,0 : 0,7.05461538461539,239,308,4,3,5,2,0,22,13,23,34.1,7.02,549,617,10,6,8,8,0,25,10,10,65.9,0,0,0,0,0.0
0,829657,2014-11-30 13:30:00,18,167,0 : 0,0 : 3,6.33785714285714,389,468,4,4,5,8,0,15,10,25,52.1,7.41285714285714,351,441,1,6,8,6,0,19,13,18,47.9,0,0,0,3,-1.0
0,829669,2014-11-30 16:00:00,30,31,2 : 1,2 : 1,6.92,314,384,3,6,4,3,0,23,15,17,38.6,6.64923076923077,531,603,2,5,3,4,0,22,5,20,61.4,2,1,2,1,1.0
0,829685,2014-12-02 19:45:00,184,23,1 : 0,1 : 1,6.78538461538462,209,324,3,2,7,2,0,18,12,35,42.2,6.75857142857143,332,444,2,4,5,5,0,18,12,28,57.8,1,0,1,1,0.0
0,829697,2014-12-02 19:45:00,259,171,0 : 0,2 : 0,7.41214285714286,438,510,7,7,5,9,0,13,8,31,59.0,6.60416666666667,265,370,1,1,3,2,0,20,12,17,41.0,0,0,2,0,1.0
0,829689,2014-12-02 19:45:00,14,26,1 : 1,1 : 3,6.4375,261,366,6,4,10,7,0,17,11,30,46.6,7.24357142857143,345,435,5,3,3,4,0,29,10,17,53.4,1,1,1,3,-1.0
0,829693,2014-12-02 19:45:00,32,96,1 : 1,2 : 1,7.00357142857143,562,631,2,3,5,3,0,18,8,24,64.0,6.47076923076923,278,351,0,4,1,2,0,25,13,24,36.0,1,1,2,1,1.0
0,829705,2014-12-02 20:00:00,175,29,1 : 2,1 : 2,6.65071428571429,355,487,8,5,9,7,0,10,11,25,57.6,7.08,254,362,5,6,1,3,0,18,17,14,42.4,1,2,1,2,-1.0
0,829701,2014-12-02 20:00:00,162,24,0 : 1,0 : 1,6.63615384615385,225,341,6,5,6,8,0,15,16,40,46.2,7.29769230769231,309,427,1,3,1,2,0,40,15,17,53.8,0,1,0,1,-1.0
0,829713,2014-12-03 19:45:00,31,214,1 : 0,1 : 1,6.87307692307692,444,526,3,5,5,6,0,16,8,30,57.5,6.74785714285714,292,384,3,1,4,4,0,28,12,19,42.5,1,0,1,1,0.0
0,829681,2014-12-03 19:45:00,13,18,0 : 0,1 : 0,7.47153846153846,445,539,4,8,7,9,0,24,7,24,58.6,6.58714285714286,289,382,2,1,3,4,0,22,14,23,41.4,0,0,1,0,1.0
0,829717,2014-12-03 19:45:00,16,167,1 : 2,1 : 4,6.23230769230769,322,417,5,2,1,2,0,17,9,28,35.5,7.37714285714286,686,762,1,4,10,0,0,21,8,14,64.5,1,2,1,4,-1.0
0,829709,2014-12-03 19:45:00,15,30,2 : 0,3 : 0,7.35071428571429,304,380,1,8,3,1,0,17,9,33,38.7,6.41357142857143,522,604,1,2,7,6,0,31,9,18,61.3,2,0,3,0,1.0
0,829729,2014-12-06 12:45:00,23,15,0 : 0,2 : 1,7.08071428571429,222,314,3,3,4,1,0,23,8,19,33.5,6.86,533,627,5,8,13,10,0,25,6,24,66.5,0,0,2,1,1.0
0,829735,2014-12-06 15:00:00,30,162,0 : 0,0 : 0,7.15928571428571,501,605,3,3,8,2,0,29,11,24,67.6,7.16166666666667,174,274,6,4,6,12,0,31,10,19,32.4,0,0,0,0,0.0
0,829734,2014-12-06 15:00:00,96,13,3 : 0,3 : 2,6.92785714285714,245,332,3,4,6,3,0,20,17,17,42.5,6.62857142857143,374,453,3,6,5,9,0,14,14,18,57.5,3,0,3,2,1.0
0,829731,2014-12-06 15:00:00,171,184,0 : 0,2 : 0,7.43785714285714,295,403,4,6,1,3,0,13,12,22,51.0,6.62071428571429,252,378,5,3,7,11,0,18,12,25,49.0,0,0,2,0,1.0
0,829723,2014-12-06 15:00:00,214,175,0 : 0,0 : 0,6.80571428571429,386,481,3,2,7,3,1,17,10,26,49.3,6.82428571428571,406,515,2,3,1,2,0,16,16,22,50.7,0,0,0,0,0.0
0,829725,2014-12-06 15:00:00,26,16,0 : 0,0 : 0,7.11153846153846,378,457,7,2,6,5,0,24,12,21,53.2,6.89214285714286,319,412,2,1,4,7,0,18,15,26,46.8,0,0,0,0,0.0
0,829727,2014-12-06 17:30:00,167,31,1 : 0,1 : 0,7.045,416,485,12,3,4,11,0,22,8,15,51.3,6.65461538461538,385,467,5,2,2,7,0,16,11,19,48.7,1,0,1,0,1.0
0,829631,2014-12-07 13:30:00,29,259,1 : 1,3 : 1,7.19214285714286,313,405,5,7,3,7,0,9,11,23,55.8,6.57,243,333,5,2,4,4,0,22,18,22,44.2,1,1,3,1,1.0
0,829720,2014-12-07 16:00:00,24,14,1 : 1,2 : 1,7.12357142857143,474,547,4,7,5,5,0,12,9,21,64.8,6.56285714285714,201,284,1,4,5,5,0,22,14,22,35.2,1,1,2,1,1.0
0,829733,2014-12-08 20:00:00,18,32,1 : 1,1 : 2,6.51846153846154,407,510,3,4,8,5,0,28,12,28,51.9,6.97857142857143,384,478,0,2,1,1,0,27,9,18,48.1,1,1,1,2,-1.0
0,829672,2014-12-13 15:00:00,175,24,0 : 0,1 : 0,7.1,338,397,2,5,6,4,0,19,17,31,48.6,6.53071428571429,357,439,2,2,3,2,0,27,12,25,51.4,0,0,1,0,1.0
0,829643,2014-12-13 15:00:00,15,214,1 : 0,2 : 0,7.03357142857143,444,538,6,3,3,5,0,18,13,25,59.6,6.49142857142857,283,358,2,0,6,4,0,28,13,11,40.4,1,0,2,0,1.0
0,829639,2014-12-13 15:00:00,184,18,0 : 0,1 : 0,7.29083333333333,215,330,2,2,3,2,1,12,15,40,40.2,6.50384615384615,372,485,1,4,10,4,0,16,11,33,59.8,0,0,1,0,1.0
0,829648,2014-12-13 15:00:00,162,96,1 : 1,1 : 1,6.81,199,316,5,3,3,9,0,25,12,27,43.8,6.94083333333333,296,412,4,3,0,8,0,21,11,28,56.2,1,1,1,1,0.0
0,829664,2014-12-13 15:00:00,16,29,1 : 1,1 : 1,6.71,355,444,5,4,4,6,0,14,11,17,56.9,6.95833333333333,263,334,5,7,8,8,0,11,18,14,43.1,1,1,1,1,0.0
0,829656,2014-12-13 15:00:00,14,167,0 : 1,0 : 1,6.50285714285714,243,358,3,1,3,8,0,15,15,37,42.7,7.11214285714286,413,515,1,4,4,2,0,15,13,22,57.3,0,1,0,1,-1.0
0,829636,2014-12-13 17:30:00,13,23,1 : 0,4 : 1,7.50928571428572,381,467,5,4,8,9,0,26,14,22,51.3,6.22928571428572,345,437,4,4,2,6,0,23,15,20,48.7,1,0,4,1,1.0
0,829660,2014-12-14 13:30:00,32,26,2 : 0,3 : 0,7.63857142857143,417,514,2,6,3,2,0,35,13,17,54.7,6.425,333,416,6,9,4,7,0,18,14,25,45.3,2,0,3,0,1.0
0,829668,2014-12-14 16:00:00,259,30,0 : 1,1 : 2,6.76714285714286,382,471,7,3,5,7,0,26,7,26,53.5,7.04142857142857,326,422,3,4,3,9,0,26,17,22,46.5,0,1,1,2,-1.0
0,829652,2014-12-15 20:00:00,31,171,2 : 0,3 : 1,7.19928571428571,374,464,4,5,4,1,0,31,11,12,53.5,6.33307692307692,309,391,4,4,9,8,0,21,12,28,46.5,2,0,3,1,1.0
0,829688,2014-12-20 12:45:00,167,162,0 : 0,3 : 0,7.38214285714286,658,740,4,3,8,8,0,18,17,11,72.5,6.45142857142857,179,273,1,1,4,6,0,21,5,13,27.5,0,0,3,0,1.0
0,829680,2014-12-20 15:00:00,214,259,0 : 1,0 : 1,6.61357142857143,361,484,2,3,6,4,0,20,14,32,56.6,7.06857142857143,266,369,4,3,6,5,0,16,16,26,43.4,0,1,0,1,-1.0
0,829696,2014-12-20 15:00:00,171,175,1 : 2,3 : 2,7.10285714285714,222,337,8,7,2,5,0,9,16,21,43.4,6.80153846153846,291,434,4,6,6,11,0,13,8,31,56.6,1,2,3,2,1.0
0,829700,2014-12-20 15:00:00,18,31,1 : 0,3 : 0,7.56846153846154,297,373,2,3,6,4,0,38,11,18,43.8,6.32636363636364,396,481,2,4,7,6,0,15,10,36,56.2,1,0,3,0,1.0
0,829708,2014-12-20 15:00:00,30,184,2 : 1,2 : 1,7.24,495,613,6,6,11,9,0,21,9,23,65.2,6.60642857142857,212,316,0,5,4,6,0,12,8,22,34.8,2,1,2,1,1.0
0,829712,2014-12-20 15:00:00,29,14,1 : 0,2 : 0,7.335,250,347,3,2,5,9,0,16,8,35,47.8,6.47357142857143,270,382,4,4,2,4,0,18,17,28,52.2,1,0,2,0,1.0
0,829676,2014-12-20 15:00:00,24,32,1 : 0,1 : 1,6.78692307692308,271,329,4,4,2,3,0,9,9,15,35.3,6.74285714285714,528,588,4,9,3,9,0,10,10,21,64.7,1,0,1,1,0.0
0,829692,2014-12-21 13:30:00,23,16,0 : 0,0 : 1,6.58214285714286,309,400,1,7,7,7,0,15,15,24,51.8,7.22142857142857,278,381,2,3,11,1,0,29,15,20,48.2,0,0,0,1,-1.0
0,829684,2014-12-21 16:00:00,26,13,1 : 1,2 : 2,7.07923076923077,512,610,4,10,13,10,0,32,6,26,63.5,6.85071428571429,249,345,1,3,3,6,0,25,14,21,36.5,1,1,2,2,0.0
0,829704,2014-12-22 20:00:00,96,15,0 : 1,0 : 2,6.49571428571429,359,439,7,2,4,6,0,19,11,30,50.8,7.51785714285714,367,452,4,6,5,5,0,37,4,27,49.2,0,1,0,2,-1.0
0,829722,2014-12-26 12:45:00,15,29,1 : 0,2 : 0,7.37928571428571,473,577,6,9,13,8,0,21,8,30,64.7,6.52714285714286,214,300,0,0,6,6,0,15,14,10,35.3,1,0,2,0,1.0
0,829637,2014-12-26 15:00:00,31,96,0 : 1,0 : 1,6.49928571428571,443,548,6,5,5,9,0,14,9,24,61.9,7.16428571428571,244,333,5,2,5,3,0,20,15,25,38.1,0,1,0,1,-1.0
0,829632,2014-12-26 15:00:00,162,18,0 : 1,1 : 3,6.30571428571429,255,374,4,4,4,8,0,13,15,32,42.9,7.26928571428572,397,520,2,6,5,4,0,23,10,20,57.1,0,1,1,3,-1.0
0,829654,2014-12-26 15:00:00,259,24,1 : 0,1 : 0,6.85214285714286,389,462,2,2,3,4,0,9,17,11,43.4,6.65615384615385,535,602,1,3,7,0,0,20,12,13,56.6,1,0,1,0,1.0
0,829650,2014-12-26 15:00:00,16,214,1 : 1,1 : 3,6.28857142857143,359,446,6,3,3,10,0,17,12,21,47.6,7.25142857142857,435,500,4,5,4,4,0,14,6,24,52.4,1,1,1,3,-1.0
0,829719,2014-12-26 15:00:00,184,26,0 : 0,0 : 1,6.56285714285714,329,451,4,0,12,8,0,15,7,36,47.6,7.18928571428571,401,529,5,3,2,2,0,27,5,27,52.4,0,0,0,1,-1.0
0,829658,2014-12-26 15:00:00,175,167,0 : 3,1 : 3,6.44571428571429,361,459,6,6,6,10,0,16,5,20,47.9,7.08214285714286,413,513,2,5,2,6,0,21,9,20,52.1,0,3,1,3,-1.0
0,829641,2014-12-26 15:00:00,14,30,0 : 1,1 : 2,6.70714285714286,314,419,6,6,10,11,0,21,10,24,49.6,7.04785714285714,344,457,1,3,4,1,0,20,14,33,50.4,0,1,1,2,-1.0
0,829646,2014-12-26 15:00:00,32,23,2 : 0,3 : 1,7.15071428571429,506,570,1,4,4,4,0,18,16,17,61.9,6.465,276,346,2,4,2,5,0,13,9,16,38.1,2,0,3,1,1.0
0,829716,2014-12-26 17:30:00,13,171,1 : 0,2 : 1,7.07538461538462,448,539,4,5,6,6,0,15,6,18,55.9,6.55214285714286,326,422,8,2,6,2,1,26,15,17,44.1,1,0,2,1,1.0
0,829694,2014-12-28 12:00:00,30,32,0 : 0,0 : 0,7.10307692307692,249,374,2,4,3,3,0,26,11,32,48.4,6.935,281,397,2,5,2,6,0,27,19,26,51.6,0,0,0,0,0.0
0,829686,2014-12-28 14:05:00,18,15,1 : 1,1 : 1,6.68857142857143,295,378,1,1,7,4,0,24,23,13,39.2,6.74571428571429,492,570,4,1,2,6,0,15,14,19,60.8,1,1,1,1,0.0
0,829662,2014-12-28 15:00:00,24,16,0 : 0,0 : 0,6.83642857142857,401,466,3,2,9,4,0,23,4,12,48.1,6.75214285714286,434,510,6,3,5,4,0,11,11,26,51.9,0,0,0,0,0.0
0,829674,2014-12-28 15:00:00,167,184,2 : 0,2 : 2,6.77642857142857,463,567,6,6,5,10,0,21,18,27,62.3,7.27636363636364,267,348,4,3,5,3,0,12,9,19,37.7,2,0,2,2,0.0
0,829698,2014-12-28 15:00:00,29,13,0 : 2,1 : 2,6.74928571428571,293,385,1,4,9,7,0,18,12,21,57.8,7.27923076923077,195,294,6,7,8,8,0,25,13,23,42.2,0,2,1,2,-1.0
0,829690,2014-12-28 15:00:00,96,175,0 : 0,2 : 0,7.205,301,399,4,3,6,5,0,14,11,20,50.7,6.46642857142857,296,391,4,4,7,3,0,14,14,19,49.3,0,0,2,0,1.0
0,829682,2014-12-28 15:00:00,171,162,0 : 0,0 : 0,6.96846153846154,233,380,6,3,2,9,0,29,11,27,53.9,7.2775,218,339,1,3,6,4,0,19,17,26,46.1,0,0,0,0,0.0
0,829666,2014-12-28 15:00:00,214,14,0 : 1,0 : 1,6.71785714285714,449,576,7,5,7,7,0,23,12,32,61.9,7.15785714285714,246,367,0,2,2,1,0,25,12,24,38.1,0,1,0,1,-1.0
0,829678,2014-12-28 16:15:00,23,31,1 : 1,3 : 2,6.97538461538461,372,456,3,6,4,8,0,20,13,22,53.0,6.56928571428571,349,415,1,2,6,3,0,13,8,19,47.0,1,1,3,2,1.0
0,829670,2014-12-29 20:00:00,26,259,1 : 0,4 : 1,7.30214285714286,391,473,3,11,7,6,0,21,8,23,43.5,6.40142857142857,531,612,2,4,5,3,0,9,5,17,56.5,1,0,4,1,1.0
0,829726,2015-01-01 12:45:00,96,32,1 : 1,1 : 1,6.83416666666667,148,249,4,2,5,11,0,23,8,23,34.1,6.695,426,506,0,2,4,7,0,12,12,22,65.9,1,1,1,1,0.0
0,829721,2015-01-01 15:00:00,171,259,1 : 0,1 : 1,7.11583333333333,235,365,10,6,8,4,0,18,22,22,41.4,6.94769230769231,381,512,8,6,11,9,0,12,5,23,58.6,1,0,1,1,0.0
0,829714,2015-01-01 15:00:00,167,16,0 : 0,3 : 2,7.15857142857143,591,655,9,12,11,10,0,15,14,13,63.8,6.66785714285714,280,373,0,4,0,4,0,20,7,14,36.2,0,0,3,2,1.0
0,829730,2015-01-01 15:00:00,29,175,1 : 1,1 : 1,6.84285714285714,307,398,2,3,3,0,0,18,6,31,45.8,6.70714285714286,382,487,3,3,8,1,0,17,13,13,54.2,1,1,1,1,0.0
0,829718,2015-01-01 15:00:00,23,184,2 : 1,3 : 3,6.82642857142857,305,408,3,4,3,5,0,18,12,30,51.5,7.00642857142857,282,392,3,4,8,5,0,25,13,24,48.5,2,1,3,3,0.0
0,829724,2015-01-01 15:00:00,18,13,1 : 0,2 : 0,7.27142857142857,314,395,2,6,5,2,0,21,14,19,41.5,6.28615384615385,473,557,1,6,4,7,0,14,7,30,58.5,1,0,2,0,1.0
0,829710,2015-01-01 15:00:00,26,14,2 : 0,2 : 2,6.79642857142857,395,481,3,6,9,4,0,22,13,20,58.8,6.79642857142857,241,332,5,3,8,5,0,19,10,30,41.2,2,0,2,2,0.0
0,829702,2015-01-01 15:00:00,24,162,0 : 0,0 : 0,6.83214285714286,514,601,4,3,7,5,0,25,11,18,69.2,6.89307692307692,202,271,2,0,4,2,0,22,12,21,30.8,0,0,0,0,0.0
0,829706,2015-01-01 15:00:00,214,31,2 : 0,2 : 0,7.43714285714286,238,331,3,5,6,4,0,30,16,9,44.5,6.37615384615385,328,424,1,3,5,8,0,12,15,21,55.5,2,0,2,0,1.0
0,829728,2015-01-01 17:30:00,30,15,3 : 1,5 : 3,7.26071428571429,325,425,1,8,2,5,0,30,14,23,46.2,6.66307692307692,382,499,3,7,9,3,0,29,10,32,53.8,3,1,5,3,1.0
0,829655,2015-01-10 12:45:00,16,26,0 : 1,0 : 1,6.30714285714286,363,447,2,1,2,6,0,13,12,27,47.4,7.21615384615385,445,508,7,4,10,6,0,26,11,21,52.6,0,1,0,1,-1.0
0,829663,2015-01-10 15:00:00,175,214,0 : 0,1 : 0,6.99230769230769,382,494,1,3,5,5,0,16,5,25,51.5,6.58714285714286,366,455,3,2,7,2,0,15,13,9,48.5,0,0,1,0,1.0
0,829642,2015-01-10 15:00:00,31,167,0 : 0,1 : 1,6.85916666666667,248,330,3,4,4,4,0,16,9,21,38.2,6.77785714285714,435,542,5,2,11,9,0,26,10,22,61.8,0,0,1,1,0.0
0,829647,2015-01-10 15:00:00,14,24,1 : 0,1 : 0,6.99571428571429,195,308,3,3,5,6,0,21,18,24,37.6,6.63071428571429,411,527,5,1,6,6,0,20,6,23,62.4,1,0,1,0,1.0
0,829659,2015-01-10 15:00:00,259,29,0 : 1,1 : 1,6.83857142857143,536,628,11,3,5,4,0,13,9,19,60.8,6.86153846153846,300,388,1,5,5,5,0,18,7,17,39.2,0,1,1,1,0.0
0,829633,2015-01-10 15:00:00,15,23,1 : 0,2 : 0,7.37642857142857,507,602,1,5,3,7,0,24,13,21,63.0,6.56076923076923,248,343,4,5,2,4,0,26,13,19,37.0,1,0,2,0,1.0
0,829628,2015-01-10 15:00:00,184,171,2 : 1,2 : 1,7.19916666666667,198,314,6,7,5,10,0,15,14,25,44.8,6.655,278,392,5,7,5,6,0,15,9,38,55.2,2,1,2,1,1.0
0,829638,2015-01-10 17:30:00,162,30,0 : 0,2 : 1,7.09357142857143,274,371,7,7,7,4,0,30,9,13,41.6,6.70384615384615,426,536,1,5,3,6,0,18,14,19,58.4,0,0,2,1,1.0
0,829732,2015-01-11 13:30:00,13,96,2 : 0,3 : 0,7.49857142857143,427,496,1,6,7,9,0,22,11,14,53.8,6.25357142857143,344,427,1,2,4,1,0,25,11,22,46.2,2,0,3,0,1.0
0,829651,2015-01-11 16:00:00,32,18,0 : 0,0 : 1,6.60428571428571,468,568,2,0,8,3,0,18,9,29,60.5,6.82214285714286,273,372,3,1,5,5,0,13,10,21,39.5,0,0,0,1,-1.0
0,829679,2015-01-17 15:00:00,14,96,0 : 0,0 : 1,6.52785714285714,250,336,1,3,3,6,0,27,9,26,43.2,7.32461538461538,375,465,4,3,6,5,0,17,6,28,56.8,0,0,0,1,-1.0
0,829691,2015-01-17 15:00:00,171,32,0 : 0,0 : 2,6.55857142857143,236,358,4,4,10,3,0,20,12,23,38.3,7.36714285714286,461,595,3,7,2,3,0,19,10,25,61.7,0,0,0,2,-1.0
0,829667,2015-01-17 15:00:00,24,26,0 : 1,0 : 2,6.46230769230769,330,421,4,4,7,9,0,20,13,25,48.5,7.34285714285714,370,465,2,5,5,5,0,21,11,23,51.5,0,1,0,2,-1.0
0,829695,2015-01-17 15:00:00,259,15,0 : 4,0 : 5,6.07571428571428,430,496,5,0,6,1,0,21,9,12,45.4,7.78928571428571,512,596,2,11,8,2,0,12,13,14,54.6,0,4,0,5,-1.0
0,829699,2015-01-17 15:00:00,30,16,1 : 1,2 : 1,7.00785714285714,486,567,11,7,8,6,0,21,14,20,64.8,6.60785714285714,229,311,2,4,2,6,0,13,8,18,35.2,1,1,2,1,1.0
0,829671,2015-01-17 15:00:00,184,162,2 : 1,2 : 3,6.81428571428571,230,376,3,4,1,5,0,26,10,25,50.8,6.96,240,361,2,4,5,8,0,9,20,34,49.2,2,1,2,3,-1.0
0,829687,2015-01-17 17:30:00,23,18,1 : 1,1 : 2,6.57928571428571,452,543,4,3,9,9,0,24,9,33,58.0,7.05142857142857,309,406,1,3,1,0,0,37,8,36,42.0,1,1,1,2,-1.0
0,829703,2015-01-18 13:30:00,29,214,0 : 0,3 : 0,7.595,382,502,4,6,7,4,0,18,5,39,54.1,6.42357142857143,330,430,3,3,3,7,0,20,14,13,45.9,0,0,3,0,1.0
0,829683,2015-01-18 16:00:00,167,13,0 : 1,0 : 2,6.53285714285714,535,634,5,4,3,16,0,28,12,26,64.7,7.82714285714286,275,360,2,3,4,3,0,22,5,19,35.3,0,1,0,2,-1.0
0,829675,2015-01-19 20:00:00,31,175,0 : 0,0 : 0,6.84153846153846,576,643,9,4,4,8,0,12,11,21,68.8,6.86714285714286,218,301,3,0,2,1,0,25,12,10,31.2,0,0,0,0,0.0
0,829850,2015-01-31 12:45:00,214,23,0 : 1,0 : 3,6.30214285714286,377,488,2,8,3,3,0,26,15,20,52.7,7.69142857142857,343,449,2,5,5,3,0,19,13,23,47.3,0,1,0,3,-1.0
0,829858,2015-01-31 15:00:00,32,14,3 : 0,3 : 1,7.08714285714286,599,679,3,5,4,4,0,14,8,19,71.4,6.42571428571429,155,261,0,1,3,3,0,27,12,23,28.6,3,0,3,1,1.0
0,829866,2015-01-31 15:00:00,96,171,2 : 1,3 : 1,7.03285714285714,281,368,1,3,11,3,0,22,11,32,51.5,6.32214285714286,249,352,4,4,6,5,0,23,12,12,48.5,2,1,3,1,1.0
0,829874,2015-01-31 15:00:00,175,30,0 : 2,0 : 3,6.26285714285714,266,346,4,4,5,6,0,27,8,21,37.2,7.35571428571429,526,615,3,4,7,3,0,16,13,18,62.8,0,2,0,3,-1.0
0,829870,2015-01-31 15:00:00,16,184,2 : 0,2 : 0,7.21571428571429,305,425,3,3,2,6,0,16,12,27,49.7,6.53285714285714,316,420,2,4,7,3,0,21,12,21,50.3,2,0,2,0,1.0
0,829715,2015-01-31 15:00:00,162,31,0 : 1,0 : 1,6.72714285714286,344,441,5,3,5,6,0,21,12,30,54.1,7.33615384615385,300,390,6,2,6,1,0,24,14,25,45.9,0,1,0,1,-1.0
0,829854,2015-01-31 15:00:00,26,29,0 : 0,2 : 0,7.44615384615385,455,542,5,7,9,5,0,26,12,26,66.1,6.45428571428572,163,268,3,2,2,7,0,23,12,20,33.9,0,0,2,0,1.0
0,829711,2015-01-31 17:30:00,15,167,1 : 1,1 : 1,6.81785714285714,296,416,0,2,1,1,0,29,12,25,42.8,6.71214285714286,436,544,0,5,4,8,0,27,14,32,57.2,1,1,1,1,0.0
0,829707,2015-02-01 13:30:00,13,24,1 : 0,5 : 0,8.00928571428571,420,508,2,8,3,7,0,16,6,14,48.0,6.01214285714286,464,549,2,2,5,7,0,18,10,20,52.0,1,0,5,0,1.0
0,829862,2015-02-01 16:00:00,18,259,0 : 0,0 : 1,6.47769230769231,553,648,5,6,4,9,0,13,11,23,63.2,7.21071428571429,311,402,2,1,3,0,0,13,9,19,36.8,0,0,0,1,-1.0
0,829864,2015-02-07 12:45:00,30,13,0 : 1,2 : 1,7.08642857142857,377,482,5,8,10,10,0,21,8,26,56.0,6.875,270,386,1,3,3,3,0,20,12,20,44.0,0,1,2,1,1.0
0,829860,2015-02-07 15:00:00,259,16,0 : 1,1 : 1,6.73214285714286,443,526,3,7,6,7,0,16,11,16,59.6,6.63769230769231,270,369,1,1,2,1,0,15,13,19,40.4,0,1,1,1,0.0
0,829847,2015-02-07 15:00:00,167,214,0 : 1,1 : 1,6.78357142857143,593,690,8,5,5,13,0,11,9,33,73.6,6.775,169,253,1,3,3,1,0,20,8,14,26.4,0,1,1,1,0.0
0,829856,2015-02-07 15:00:00,171,18,0 : 0,0 : 1,6.67071428571428,257,382,3,3,6,3,0,20,13,22,45.9,7.07357142857143,327,451,3,5,8,4,0,21,16,26,54.1,0,0,0,1,-1.0
0,829878,2015-02-07 15:00:00,24,15,0 : 1,1 : 2,6.64071428571429,432,500,2,1,5,7,0,13,8,16,51.0,6.85285714285714,415,501,3,5,4,7,0,16,7,13,49.0,0,1,1,2,-1.0
0,829843,2015-02-07 15:00:00,14,162,0 : 0,0 : 1,6.60785714285714,373,486,6,5,8,8,0,17,15,30,62.2,7.48285714285714,191,295,4,2,8,6,0,24,6,17,37.8,0,0,0,1,-1.0
0,829886,2015-02-07 17:30:00,31,26,0 : 0,0 : 0,6.76428571428571,387,461,1,1,4,3,0,26,11,28,45.6,6.93785714285714,473,552,7,6,4,6,0,20,7,19,54.4,0,0,0,0,0.0
0,829882,2015-02-08 12:00:00,184,175,2 : 1,2 : 2,7.13,362,461,5,5,2,5,0,16,10,27,56.0,6.75714285714286,240,360,4,5,3,6,0,12,15,35,44.0,2,1,2,2,0.0
0,829852,2015-02-08 14:05:00,23,96,0 : 0,1 : 1,6.88071428571429,234,318,2,3,4,5,0,12,14,24,41.9,6.90846153846154,333,440,2,3,2,8,0,20,17,32,58.1,0,0,1,1,0.0
0,829868,2015-02-08 16:15:00,29,32,0 : 0,1 : 1,7.07916666666667,191,285,1,6,6,9,0,18,7,22,41.2,6.99153846153846,317,414,6,6,6,9,0,20,13,19,58.8,0,0,1,1,0.0
0,829872,2015-02-10 19:45:00,13,14,2 : 0,2 : 1,7.07785714285714,474,564,7,7,3,6,0,15,13,20,57.1,6.59785714285714,313,405,2,4,5,6,0,22,14,15,42.9,2,0,2,1,1.0
0,829876,2015-02-10 19:45:00,214,24,1 : 0,2 : 0,7.20428571428571,216,299,2,4,4,3,0,12,16,28,37.8,6.41153846153846,383,490,2,4,5,7,0,13,11,25,62.2,1,0,2,0,1.0
0,829859,2015-02-10 19:45:00,16,171,0 : 2,0 : 2,6.57928571428571,362,465,8,6,4,8,0,18,8,31,52.7,7.48785714285714,340,435,7,4,8,4,0,28,12,21,47.3,0,2,0,2,-1.0
0,829842,2015-02-10 20:00:00,26,30,1 : 1,3 : 2,6.9,315,406,4,7,5,5,0,16,13,20,49.4,6.65,307,411,6,5,3,7,0,24,17,23,50.6,1,1,3,2,1.0
0,829851,2015-02-11 19:45:00,15,31,0 : 0,1 : 0,7.01071428571429,432,505,6,7,8,10,0,11,8,19,56.1,6.69571428571428,333,417,1,4,2,2,0,24,13,20,43.9,0,0,1,0,1.0
0,829855,2015-02-11 19:45:00,96,167,1 : 1,1 : 4,6.495,363,454,4,5,7,3,0,11,6,29,50.9,7.31571428571429,351,451,3,8,3,2,0,22,11,17,49.1,1,1,1,4,-1.0
0,829880,2015-02-11 19:45:00,32,184,2 : 1,3 : 1,7.29785714285714,419,511,1,7,3,5,0,15,15,16,57.3,6.60076923076923,275,369,4,3,6,8,0,19,8,19,42.7,2,1,3,1,1.0
0,829884,2015-02-11 19:45:00,18,29,0 : 0,0 : 0,6.87642857142857,426,519,7,7,7,8,0,13,12,26,66.8,6.81285714285714,166,257,3,1,0,2,0,17,11,24,33.2,0,0,0,0,0.0
